time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2022-06-07 05:31:56.360 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43530125312,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,224967968,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:32:56.363 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43530125312,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,239648032,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:33:56.366 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43529928704,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,253279520,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:34:56.369 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43529515008,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,267959584,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:35:56.370 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43529142272,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,282639648,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:36:56.373 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43529113600,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,296271136,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:37:56.375 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43529015296,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,12,86586312,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:38:56.378 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43528765440,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,104412104,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:39:56.381 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43528499200,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,136917960,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:40:56.384 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43528204288,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,158938056,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:41:56.386 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43527081984,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,191443912,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:42:56.388 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43449962496,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,212415432,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:43:56.390 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43494395904,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,226046920,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:44:56.392 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43489112064,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,243872712,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:45:56.394 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43489501184,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,256455624,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:46:56.397 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43488415744,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,270087112,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:47:56.399 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43471060992,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,297350088,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:48:56.401 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43469508608,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,23,141783984,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:49:56.404 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43469053952,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,173241264,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:50:56.406 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43431952384,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,227767216,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:51:56.407 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43429244928,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,278098864,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:52:56.408 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43426021376,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,294876080,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:53:56.410 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43425030144,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,18,131317792,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:54:56.412 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43424325632,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,186892320, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:55:56.415 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43423600640,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,199475232,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:56:56.416 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43423850496,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,214155296,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:57:56.417 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43462942720,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,234078240,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:58:56.419 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43461943296,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,281264160,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:59:56.422 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43461136384,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,21,108582944,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:00:56.425 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43461115904,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,137943072,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:01:56.427 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43464445952,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,172546080,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:02:56.429 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43466694656,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,187226144,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:03:56.432 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43463569408,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,201906208,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:04:56.433 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43461275648,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,215537696,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:05:56.435 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43458498560,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,231266336,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:06:56.437 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43468120064,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,243849248,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:07:56.439 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43466813440,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,271112224,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:08:56.442 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43465314304,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,14,112622896,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:09:56.444 UTC, , , , , , , , , ,125,3204709,57064,1792, ,11, , , , , , , , , , , ,11,11, , , ,5,6,14, , , , , , , , , , , , , , , , ,10511,3,8793,8793, , , , ,10561,43461844992,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10561,1654578475972,,, , , , , , , , , ,3145728,10511, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,193363248,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
