time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2022-06-07 05:29:56.776 UTC, , , , , , , , , ,589,3254613,106168,2128, ,18, ,10, , , , , , , , , ,18,18, , , ,5,10,21, ,4, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,82538,43530727424,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,82538,1654578476434,,, , , , , , , , , ,3145728,82509,13,13,13,13, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,396,1, , , , , , , , ,197704992,2, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, ,1, , , , , , , , , 
2022-06-07 05:30:56.779 UTC, , , , , , , , , ,589,3254613,106168,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,10,21, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,82538,43530567680,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,82538,1654578476434,,, , , , , , , , , ,3145728,82509, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,211336480,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 05:31:56.782 UTC, , , , , , , , , ,589,3254613,106168,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,10,21, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,82538,43530113024,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,82538,1654578476434,,, , , , , , , , , ,3145728,82509, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,224967968,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 05:32:56.785 UTC, , , , , , , , , ,589,3254613,106168,2128, ,18, , , , , , , , , , , ,18,18, , , ,5,10,21, , , , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,82538,43530125312,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,82538,1654578476434,,, , , , , , , , , ,3145728,82509, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,239648032,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:33:56.788 UTC, , , , , , , , , ,589,3256085,107640,2128, ,18, ,137, , , , , , , , , ,18,18, , , ,5,10,21, ,34, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,86338,43529924608,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86338,1654578476434,,, , , , , , , , , ,3145728,86309,24,24,24,24, , , , , , ,3, ,3,1, , ,1, , , , , , , , , ,3800,3, , , , , , , , ,253279520,2, , , , , , ,140, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15, ,2,69,24,27, , , , , , , , , 
2022-06-07 05:34:56.790 UTC, , , , , , , , , ,589,3256085,107640,2128, ,18, ,16, , , , , , , , , ,18,18, , , ,5,10,21, ,7, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,86736,43529510912,41,41,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86736,1654578476434,,, , , , , , , , , ,3145728,86707,12,12,12,12, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,398,1, , , , , , , , ,267959584,2, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,13,1,1, , , , , , , , , 
2022-06-07 05:35:56.793 UTC, , , , , , , , , ,589,3256085,107640,2128, ,18, , , , , , , , , , , ,18,18, , , ,5,10,21, , , , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,86736,43529138176,41,41,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86736,1654578476434,,, , , , , , , , , ,3145728,86707, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,282639648,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:36:56.796 UTC, , , , , , , , , ,589,3256085,107640,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,10,21, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,86736,43529113600,41,41,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86736,1654578476434,,, , , , , , , , , ,3145728,86707, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,296271136,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 05:37:56.798 UTC, , , , , , , , , ,589,3256085,107640,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,10,21, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,86736,43529011200,41,41,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86736,1654578476434,,, , , , , , , , , ,3145728,86707, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,12,86586312,2, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 05:38:56.800 UTC, , , , , , , , , ,589,3258565,110120,2128, ,18, ,125, , , , , , , , , ,18,18, , , ,5,10,21, ,28, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,90580,43528765440,41,41,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90580,1654578476434,,, , , , , , , , , ,3145728,90551,26,26,26,26, , , , , , ,3, ,3,1, , ,1, , , , , , , , , ,3844,3, , , , , , , , ,105460680,1, , , , , , ,130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15, , ,61,22,27, , , , , , , , , 
2022-06-07 05:39:56.802 UTC, , , , , , , , , ,589,3258565,110120,2128, ,18, ,22, , , , , , , , , ,18,18, , , ,5,10,21, ,10, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,90978,43528499200,41,41,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90978,1654578476434,,, , , , , , , , , ,3145728,90949,29,29,29,29, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,398,1, , , , , , , , ,136917960,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,17,2,1, , , , , , , , , 
2022-06-07 05:40:56.805 UTC, , , , , , , , , ,589,3258565,110120,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,10,21, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,90978,43528204288,41,41,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90978,1654578476434,,, , , , , , , , , ,3145728,90949, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,159986632,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 05:41:56.807 UTC, , , , , , , , , ,589,3258565,110120,2128, ,18, , , , , , , , , , , ,18,18, , , ,5,10,21, , , , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,90978,43527057408,41,41,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90978,1654578476434,,, , , , , , , , , ,3145728,90949, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,191443912,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:42:56.809 UTC, , , , , , , , , ,589,3258565,110120,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,10,21, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,90978,43484139520,41,41,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90978,1654578476434,,, , , , , , , , , ,3145728,90949, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,212415432,3, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 05:43:56.811 UTC, , , , , , , , , ,589,3260037,111592,2128, ,18, ,131, , , , , , , , , ,18,18, , , ,5,10,21, ,31, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,94876,43494350848,41,41,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,94876,1654578476434,,, , , , , , , , , ,3145728,94847,35,35,35,35, , , , , , ,3, ,3,1, , ,1, , , , , , , , , ,3898,3, , , , , , , , ,227095496,3, , , , , , ,139, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, ,1,67,21,29, , , , , , , , , 
2022-06-07 05:44:56.814 UTC, , , , , , , , , ,589,3260037,111592,2128, ,18, ,10, , , , , , , , , ,18,18, , , ,5,10,21, ,4, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,95274,43489054720,41,41,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,95274,1654578476434,,, , , , , , , , , ,3145728,95245,15,15,15,15, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,398,1, , , , , , , , ,243872712,2, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, ,1, , , , , , , , , 
2022-06-07 05:45:56.816 UTC, , , , , , , , , ,589,3260037,111592,2128, ,18, ,12, , , , , , , , , ,18,18, , , ,5,10,21, ,6, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,95274,43489501184,41,41,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,95274,1654578476434,,, , , , , , , , , ,3145728,95245, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,256455624,2, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2, , , , , , , , , , 
2022-06-07 05:46:56.817 UTC, , , , , , , , , ,589,3260037,111592,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,10,21, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,95274,43488407552,41,41,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,95274,1654578476434,,, , , , , , , , , ,3145728,95245, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,270087112,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 05:47:56.819 UTC, , , , , , , , , ,589,3260037,111592,2128, ,18, , , , , , , , , , , ,18,18, , , ,5,10,21, , , , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,95274,43471060992,41,41,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,95274,1654578476434,,, , , , , , , , , ,3145728,95245, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,297350088,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:48:56.822 UTC, , , , , , , , , ,1029,3261949,113064,2128, ,18, ,131, , , , , , , , , ,18,18, , , ,5,10,21, ,31, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,99214,43469484032,40,40,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,99214,1654578476434,,, , , , , , , , , ,3145728,99185,45,45,45,45, , , , , , ,3, ,3,1, , ,1, , , , , , , , , ,3940,3, , , , , , ,1,23,142832560,1, , , , , , ,139, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, ,1,67,21,29, , , , , , , , , 
2022-06-07 05:49:56.824 UTC, , , , , , , , , ,1029,3261949,113064,2128, ,18, ,16, , , , , , , , , ,18,18, , , ,5,10,21, ,7, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,99611,43469045760,40,40,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,99611,1654578476434,,, , , , , , , , , ,3145728,99582,13,13,13,13, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,397,1, , , , , , , , ,173241264,1, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,13,1,1, , , , , , , , , 
2022-06-07 05:50:56.827 UTC, , , , , , , , , ,1029,3261949,113064,2128, ,18, , , , , , , , , , , ,18,18, , , ,5,10,21, , , , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,99611,43432267776,40,40,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,99611,1654578476434,,, , , , , , , , , ,3145728,99582, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,228815792,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:51:56.829 UTC, , , , , , , , , ,1029,3261949,113064,2128, ,18, ,12, , , , , , , , , ,18,18, , , ,5,10,21, ,6, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,99611,43429609472,40,40,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,99611,1654578476434,,, , , , , , , , , ,3145728,99582, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,279147440,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2, , , , , , , , , , 
2022-06-07 05:52:56.830 UTC, , , , , , , , , ,1029,3261949,113064,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,10,21, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,99611,43426512896,40,40,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,99611,1654578476434,,, , , , , , , , , ,3145728,99582, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,299070384,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 05:53:56.833 UTC, , , , , , , , , ,1029,3264429,115544,2128, ,18, ,125, , , , , , , , , ,18,18, , , ,5,10,21, ,28, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,103591,43425017856,40,40,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,103591,1654578476434,,, , , , , , , , , ,3145728,103562,20,20,20,20, , , , , , ,3, ,3,1, , ,1, , , , , , , , , ,3980,3, , , , , , ,1,18,131317792,1, , , , , , ,134, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, , ,63,20,29, , , , , , , , , 
2022-06-07 05:54:56.835 UTC, , , , , , , , , ,1029,3264429,115544,2128, ,18, ,16, , , , , , , , , ,18,18, , , ,5,10,21, ,7, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,103989,43424542720,40,40,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,103989,1654578476434,,, , , , , , , , , ,3145728,103960,0,0,0,0, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,398,1, , , , , , , , ,186892320, , , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,13,1,1, , , , , , , , , 
2022-06-07 05:55:56.837 UTC, , , , , , , , , ,1029,3264429,115544,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,10,21, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,103989,43424157696,40,40,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,103989,1654578476434,,, , , , , , , , , ,3145728,103960, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,199475232,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 05:56:56.840 UTC, , , , , , , , , ,1029,3264429,115544,2128, ,18, , , , , , , , , , , ,18,18, , , ,5,10,21, , , , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,103989,43423875072,40,40,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,103989,1654578476434,,, , , , , , , , , ,3145728,103960, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,214155296,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:57:56.842 UTC, , , , , , , , , ,1029,3264429,115544,2128, ,18, ,12, , , , , , , , , ,18,18, , , ,5,10,21, ,6, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,103989,43463057408,40,40,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,103989,1654578476434,,, , , , , , , , , ,3145728,103960, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,235126816,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2, , , , , , , , , , 
2022-06-07 05:58:56.844 UTC, , , , , , , , , ,1029,3265901,117016,2128, ,18, ,131, , , , , , , , , ,18,18, , , ,5,10,21, ,31, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,108013,43462037504,40,40,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,108013,1654578476434,,, , , , , , , , , ,3145728,107984,32,32,32,32, , , , , , ,3, ,3,1, , ,1, , , , , , , , , ,4024,3, , , , , , , , ,281264160,2, , , , , , ,139, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, ,1,67,21,29, , , , , , , , , 
2022-06-07 05:59:56.847 UTC, , , , , , , , , ,1029,3265901,117016,2128, ,18, ,10, , , , , , , , , ,18,18, , , ,5,10,21, ,4, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,108410,43461464064,39,39,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,108410,1654578476434,,, , , , , , , , , ,3145728,108381,11,11,11,11, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,397,1, , , , , , ,1,21,109631520,2, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, ,1, , , , , , , , , 
2022-06-07 06:00:56.849 UTC, , , , , , , , , ,1029,3265901,117016,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,10,21, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,108410,43460079616,39,39,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,108410,1654578476434,,, , , , , , , , , ,3145728,108381, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,137943072,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 06:01:56.851 UTC, , , , , , , , , ,1029,3265901,117016,2128, ,18, ,6, , , , , , , , , ,18,18, , , ,5,10,21, ,3, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,108410,43463647232,39,39,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,108410,1654578476434,,, , , , , , , , , ,3145728,108381, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,172546080,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1, , , , , , , , , , 
2022-06-07 06:02:56.854 UTC, , , , , , , , , ,1029,3265901,117016,2128, ,18, , , , , , , , , , , ,18,18, , , ,5,10,21, , , , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,108410,43464290304,39,39,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,108410,1654578476434,,, , , , , , , , , ,3145728,108381, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,188274720,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 06:03:56.856 UTC, , , , , , , , , ,1029,3267373,118488,2128, ,18, ,137, , , , , , , , , ,18,18, , , ,5,9,22, ,34, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,112476,43463602176,40,40,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,112476,1654578476434,,, , , , , , , , , ,3145728,112447,46,46,46,46, , , , , , ,3, ,3,1, , ,1, , , , , , , , , ,4066,3, , , , , , , , ,201906208,1, , , , , , ,144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, ,2,71,22,29, , , , , , , , , 
2022-06-07 06:04:56.859 UTC, , , , , , , , , ,1029,3267373,118488,2128, ,18, ,16, , , , , , , , , ,18,18, , , ,5,9,22, ,7, , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,112872,43461165056,39,39,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,112872,1654578476434,,, , , , , , , , , ,3145728,112843,36,36,36,36, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,396,1, , , , , , , , ,215537696,2, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,13,1,1, , , , , , , , , 
2022-06-07 06:05:56.861 UTC, , , , , , , , , ,1029,3267373,118488,2128, ,18, , , , , , , , , , , ,18,18, , , ,5,9,22, , , , , , , , , , , , , , , , ,65710,3,56462,56462, , , , ,112872,43459026944,39,39,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,112872,1654578476434,,, , , , , , , , , ,3145728,112843, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,231266336,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
